^mat.,^mot.,0.038461538461538464
.eic.,.ic.,0.5
^int.,^init.,0.006993006993006993
.cl.,.ncl.,0.0070921985815602835
.rfer.,.rfear.,0.125
.loudy$,.loudy$,0.3333333333333333
^def.,^f.,0.021739130434782608
.vas$,.vas$,0.5
^stick.,^tick.,1.0
.bo.,.rbo.,0.005813953488372093
.raff.,.raff.,0.6
.ader$,.ader$,0.5
^live$,^life$,0.5
^squa.,^sqa.,0.125
^vis.,^visi.,0.058823529411764705
.ell$,.el 2$,0.0136986301369863
.eceat.,.eciat.,1.0
.nothi.,.nythi.,0.6666666666666666
.utif.,.autif.,0.16666666666666666
^whit.,^witt.,0.05555555555555555
.spo.,.spo.,0.9090909090909091
.arbor$,.arbor$,0.5
.ckled$,.cked$,0.3333333333333333
.titi.,.titu.,0.058823529411764705
.atin$,.atin$,0.5
.ulou.,.ulou.,0.6666666666666666
.rece.,.roce.,0.3333333333333333
.n.,. n.,0.0003598416696653472
.ergar.,.ergar.,1.0
^deci.,^decid.,0.02857142857142857
.we.,.l.,0.004273504273504274
.hutt$,.hut$,1.0
.ha.,.ho.,0.04044943820224719
^fier.,^firer.,0.14285714285714285
.harge.,.harge.,1.0
^self$,^silf$,0.25
^fea.,^fur.,0.041666666666666664
^prepe.,^perpe.,0.25
.lls.,.lls .,0.2
^furt.,^furh.,0.0625
.lo.,.luo.,0.0016025641025641025
.culum$,.culum$,1.0
.sien$,.sian$,1.0
.uenc.,.uent.,0.05555555555555555
.ecuri.,.ecuri.,0.5
.ul.,.il.,0.017391304347826087
.eser.,.esser.,0.2
.arr.,.err.,0.009615384615384616
.es.,.i.,0.002364066193853428
^its$,^his$,0.027777777777777776
.ful.,.tfu.,0.006097560975609756
.ty.,.ly.,0.011235955056179775
.rud.,.rud.,0.3333333333333333
.ique.,.ique.,0.5555555555555556
.ortt.,.ortt.,0.5
.badi.,.bathi.,1.0
.sors$,.sers$,0.16666666666666666
.asy$,.asy$,0.16666666666666666
.ggums.,.ggum .,1.0
.pica.,.pecia.,0.5
.rsan.,.rstan.,0.5
.lose$,.lous$,0.2222222222222222
.enset.,.ensit.,1.0
^greek.,^greek.,0.3333333333333333
.rt$,.urt$,0.0234375
.g$,.n$,0.0006422607578676942
.leck.,.lec.,1.0
.gie.,.gize.,0.125
^peice$,^piece$,1.0
^twen.,^tewen.,0.16666666666666666
.um.,.u.,0.04477611940298507
.ient$,.iend$,0.016666666666666666
.ssib.,.si.,0.03225806451612903
^requi.,^requi.,0.875
.ougl.,.oughl.,1.0
.z.,.rz.,0.005714285714285714
.unti.,.anti.,0.2
^wher.,^where.,0.11363636363636363
.arte.,.ate.,0.09090909090909091
.ousew.,.ousew.,1.0
.fits$,.fits$,0.6
.ag.,. ag.,0.00625
^buisc.,^bisc.,1.0
.ret.,.ut.,0.017543859649122806
.arafu.,.arefu.,1.0
^conf.,^conf.,0.7096774193548387
.lare$,.lar$,0.3333333333333333
.eq.,.eq.,0.7166666666666667
^until$,^until$,1.0
.i.,.inni.,0.00014893141708243355
.nu.,.no.,0.009433962264150943
.dred$,.dred$,0.5
.leti.,.leti.,0.6363636363636364
.hang.,.hange.,0.08333333333333333
.emen$,.lmen$,0.25
.hildb.,.hildb.,1.0
.rdina.,.rdina.,0.7333333333333333
.ia.,.cia.,0.002680965147453083
.tiona.,.tia.,0.027777777777777776
.xacte.,.xact.,1.0
.oi.,.io.,0.008849557522123894
.te.,.ted.,0.0006024096385542169
^tro.,^tra.,0.029411764705882353
.lldin.,.ildin.,1.0
.ineb.,.enev.,0.5
.erie.,.ario.,0.03333333333333333
.ch.,.cch.,0.0021141649048625794
.own$,.ow$,0.028169014084507043
.ctiv$,.ctive$,1.0
.id$,.eed$,0.010752688172043012
.ymn.,.ymn.,0.3333333333333333
.u.,.ua.,0.004429301533219762
^bakin.,^bakin.,1.0
^twin.,^twin.,1.0
^effot.,^affor.,1.0
.lerk$,.lerk$,0.2
^beatu.,^beaut.,0.5
^sits$,^sat$,0.5
^vac.,^vac.,0.42857142857142855
.eling$,.lling$,0.125
.efor.,.efor.,0.9032258064516129
.oth.,.noth.,0.0761904761904762
.ortun.,.ertun.,0.07142857142857142
.cqu.,.qu.,0.2692307692307692
.ried$,.ried$,0.36
.nifor.,.nafor.,0.25
^si.,^s.,0.019157088122605363
.ipper$,.iper$,0.5
.couns.,.counc.,1.0
^tram.,^tram.,0.3333333333333333
.raing.,.rang.,1.0
.oni.,.one.,0.024390243902439025
.bi.,.babi.,0.0064516129032258064
.nir$,.nir$,0.3333333333333333
.eri.,.ori.,0.0064516129032258064
.ip.,.yp.,0.033783783783783786
^prime.,^prima.,0.25
.lf re.,.lfre.,1.0
.ison.,.isn.,0.015625
.cean$,.cean$,0.3333333333333333
.halle.,.hale.,0.5
.lve.,.ve.,0.06060606060606061
.rs$,.ors$,0.003076923076923077
.itie$,.ittee$,0.3333333333333333
.tend$,.tand$,0.09090909090909091
.isit.,.icit.,0.05263157894736842
^citi.,^citi.,0.7894736842105263
.siu.,.seu.,0.6666666666666666
.read$,.pread$,0.07142857142857142
^sudde.,^sudde.,0.8
^desea.,^disea.,1.0
.anl.,.inl.,0.2
.eame.,.eeme.,0.18181818181818182
.ui.,.uis.,0.0036231884057971015
.sy$,.sey$,0.03225806451612903
.w.,.ow.,0.001075268817204301
.loppe.,.lope.,0.42857142857142855
.emina.,.emina.,0.3333333333333333
^usua.,^usuea.,0.05263157894736842
.cpier.,.per.,1.0
.cacio.,.catio.,1.0
^tusse.,^tuss.,1.0
^is.,^ar.,0.6376811594202898
.peak.,.peack.,0.06666666666666667
^exho.,^exo.,1.0
.arly$,.rly$,0.06666666666666667
^lucks$,^luck$,1.0
.are.,.arras.,0.006578947368421052
.decin.,.dicin.,1.0
.icy.,.icyc.,0.16666666666666666
.cause$,.case$,0.10526315789473684
.gt.,.ght.,0.029411764705882353
^resto.,^reso.,1.0
.izes$,.izes$,0.6666666666666666
.inted$,.inted$,0.9130434782608695
.od.,.ode.,0.010416666666666666
^deare.,^deare.,0.5
.cri.,.cre.,0.025
^fenc.,^fenc.,0.6666666666666666
^fold$,^fould$,0.3333333333333333
.eebl.,.eabl.,0.3333333333333333
.selik.,.selik.,1.0
.iilit.,.ilit.,1.0
^hate.,^heate.,0.2
.ingle$,.ingle$,0.5
.nienc.,.nenc.,0.03571428571428571
.afice$,.ifice$,1.0
.ire.,.rie.,0.03508771929824561
^favul.,^fabul.,1.0
.enien.,.enen.,0.034482758620689655
.shai.,.shai.,1.0
.rmen.,.rme.,0.037037037037037035
.ra.,.e.,0.002291825821237586
.ldwi.,.ldwi.,1.0
.tos$,.tos$,1.0
.ecse.,.ise.,0.5
.utif.,.utif.,0.7666666666666667
.ointm.,.ointm.,0.9
.littl.,.littl.,1.0
.ea.,.ear.,0.00258732212160414
.non.,.nyon.,0.16666666666666666
.ssors$,.ssors$,0.6666666666666666
^too.,^tuc.,0.06666666666666667
.ool.,.oolis.,0.009615384615384616
^erro.,^errou.,0.25
.real.,.rea.,0.3333333333333333
.bsorp.,.bsorb.,1.0
.ressi.,.reci.,0.05263157894736842
.omb.,.omb.,0.42857142857142855
.evie.,.rvie.,0.2
.asch.,.ach.,1.0
.lucta.,.lucta.,1.0
.sdict.,.dict.,1.0
.tidyn.,.tidin.,1.0
.chel.,.che.,0.125
.ilie.,.ily.,0.3125
.toons$,.tains$,1.0
^pries.,^pries.,0.5
^wago.,^wag.,0.25
^polo.,^polar.,0.5
.hould$,.hold$,0.07692307692307693
.ab.,.abo.,0.0024271844660194173
.bable$,.bable$,0.25
.atial$,.acial$,1.0
^prive.,^privi.,1.0
.inks.,.ings .,0.25
.irst$,.rist$,0.125
.urt.,.urs.,0.01639344262295082
.da.,.du.,0.0036231884057971015
.olor$,.olour$,0.42857142857142855
.ether$,.ehter$,0.04
.inc.,.in.,0.019801980198019802
.llway.,.lway.,1.0
.sitor.,.istor.,0.4
.atal.,.atol.,0.18181818181818182
.urtu.,.utu.,0.2857142857142857
.wn$,.wne$,0.011764705882352941
.speo.,.sepeo.,0.3333333333333333
.nana$,.anna$,0.25
.uaded$,.uaded$,1.0
.mplet.,.mple.,0.2727272727272727
.rism.,.ris.,0.3333333333333333
.cis.,.ciss.,0.020833333333333332
.ostp.,.ostp.,0.6
.urish.,.rish.,1.0
.ndian$,.ndan$,0.3333333333333333
.rert$,.rent$,0.5
.cte.,.ite.,0.023809523809523808
.ntell.,.ntul.,0.07692307692307693
.ev.,.ve.,0.03896103896103896
.acr.,.acr.,0.8333333333333334
^licen.,^liven.,0.1
.ravi.,.rivi.,1.0
.orab.,.orab.,0.2857142857142857
^tee.,^tea.,0.14285714285714285
.iciou.,.iciou.,0.3333333333333333
^saf.,^sav.,0.25
^akwa.,^awkwa.,1.0
.didic.,.judic.,1.0
.ypwr.,.ypewr.,1.0
^skir.,^shir.,0.25
.dec.,.dic.,0.3333333333333333
.ciou.,.tiou.,0.058823529411764705
^seen.,^scen.,0.3333333333333333
^grown.,^grow.,0.2
.fer$,.fter$,0.05555555555555555
.unt.,.unt.,0.6875
^was.,^wash.,0.020833333333333332
.esn.,.sn.,0.09090909090909091
.tba.,.tba.,0.7333333333333333
.llops$,.lops$,1.0
^pie.,^pie.,0.2857142857142857
.lege$,.lege$,0.4
.ap.,.hop.,0.003424657534246575
.ait$,.ant$,0.09090909090909091
^plum$,^plom$,0.3333333333333333
.gni.,.ngi.,0.03333333333333333
.unta.,.ant.,0.1111111111111111
.ly$,.iy$,0.0008230452674897119
.wn.,.nw.,0.017857142857142856
.bow.,.bow.,0.5
^lott.,^lotte.,0.5
.ikly$,.ickly$,0.3333333333333333
.n .,.n.,0.8333333333333334
.ssio.,.stio.,0.015151515151515152
.lex.,.lect.,0.2222222222222222
.man$,.manly$,0.014705882352941176
.erarc.,.irarc.,0.25
.teni.,.tendi.,0.25
.entl.,.ente.,0.07017543859649122
^worht.,^worth.,1.0
.iciou.,.itiou.,0.3333333333333333
.kshop.,.kshop.,1.0
.unku.,.unka.,1.0
.dipe.,.depe.,1.0
.nce.,.ne.,0.005714285714285714
.ischi.,.ishi.,0.2
.otorc.,.otorc.,1.0
.earif.,.arif.,1.0
^neat$,^neat$,0.5
.ocia.,.ocio.,0.058823529411764705
.nly$,.nlt$,0.047619047619047616
^seri.,^seari.,0.05263157894736842
.oomt.,.oomst.,1.0
.yel.,.yel.,1.0
^hot$,^hat$,0.3333333333333333
^losi.,^loss.,0.25
.can.,.ca.,0.041666666666666664
^run.,^ran.,0.4117647058823529
.t.,.rter.,0.00010773540185304891
.uilt.,.uilt.,0.8
.uike.,.uick.,1.0
.rous$,.r n$,0.027777777777777776
^cocr.,^cockr.,1.0
^obv.,^obv.,1.0
.ello.,.elo.,0.2
.rang.,.rag.,0.045454545454545456
^tedio.,^tedio.,0.3333333333333333
.the.,.rde.,0.0035587188612099642
.benc.,.banc.,1.0
.lf.,.lf .,0.010309278350515464
.nowo.,.noo.,1.0
^hol.,^hel.,0.1016949152542373
.yst.,.ys.,0.05
^coeff.,^coff.,0.3333333333333333
.ntf.,.thf.,1.0
.urant.,.urant.,1.0
.rum$,.rum$,0.3333333333333333
.ston.,.ston.,0.625
.etwee.,.etwe.,0.16666666666666666
^disma.,^disme.,0.5
^imit.,^imit.,0.3333333333333333
.eatc.,.eat.,0.25
.sit$,.osite$,0.05555555555555555
.l.,. al.,0.0001311131506490101
^amoun.,^omen.,0.2
^bag.,^beg.,0.16666666666666666
.tur.,.turni.,0.006802721088435374
^fi.,^fi.,0.7589285714285714
.sipl.,.sibl.,0.4
.lo .,.lo.,1.0
^merr.,^merr.,0.5
^druk.,^drunk.,1.0
.un.,.uni.,0.005758157389635317
.rgres.,.ogres.,1.0
.tton.,.tton .,0.3333333333333333
,.n$,0.013782796413151777
.etres$,.etres$,1.0
.anc.,,0.0047169811320754715
.ca.,.ica.,0.0044444444444444444
.eet.,.eeti.,0.06666666666666667
.ician$,.cian$,0.07692307692307693
.thin.,.the.,0.011235955056179775
^inco.,^enco.,0.09259259259259259
.il$,.ils$,0.012345679012345678
.eece$,.eese$,0.2
^jumpe.,^jumpe.,0.3333333333333333
.rsee$,.resee$,1.0
^defor.,^defor.,1.0
.t.,.a.,0.0017237664296487825
.ngus.,.nquis.,1.0
^expir.,^exper.,1.0
.ste$,.stes$,0.05263157894736842
.plier$,.plier$,1.0
.aturd.,.aturd.,1.0
.rwegi.,.rwegi.,1.0
.ner$,.ners$,0.04838709677419355
^mode.,^morde.,0.07142857142857142
.alys.,.alyps.,0.06666666666666667
.essa.,.assa.,0.05555555555555555
.orret$,.ourt$,1.0
.ouths$,.onths$,1.0
.bre.,.bbre.,0.022222222222222223
.tudii.,.tudyi.,1.0
.adame.,.adam .,1.0
.irdy$,.irdly$,1.0
.than$,.thern$,1.0
.duu$,.dual$,1.0
.ired$,.red$,0.047619047619047616
.ives.,.ive .,0.5
.gus.,.gus.,0.4444444444444444
.rnor$,.rnor$,0.6666666666666666
.easo.,.easi.,0.07692307692307693
.mstan.,.mstan.,1.0
.sona.,.sna.,0.043478260869565216
^isp.,^isp.,0.5
.alo.,.elo.,0.037037037037037035
.sil.,.sl.,0.125
.legu.,.leg.,0.2
.p.,.bb.,0.00029129041654529564
^dat.,^dsat.,0.125
^bingl.,^bingl.,1.0
.et.,.eta.,0.0015772870662460567
.alei.,.alei.,0.5
^d.,^w.,0.0006609385327164573
.ea.,.hea.,0.00129366106080207
^bulle.,^bulli.,0.2
^sign$,^sion$,0.2
.egeme.,.ageme.,1.0
.bt.,.bt.,0.7619047619047619
.ence$,.ency$,0.006289308176100629
.rasse.,.rese.,0.05263157894736842
^how.,^how.,0.6
.iro.,.rio.,0.05555555555555555
.ently$,.enly$,0.09302325581395349
.pe$,.per$,0.02
^fade.,^fade.,1.0
.req.,.rq.,0.14285714285714285
^singl.,^singe.,0.5
^sheap$,^cheap$,1.0
.rveys$,.rvays$,1.0
.ner$,.ned$,0.016129032258064516
.ge.,.go.,0.0024813895781637717
.ept.,.cept.,0.07692307692307693
^dre.,^dro.,0.02857142857142857
.ro.,.ros.,0.0028328611898017
.unc.,.nc.,0.024390243902439025
^fiel.,^feil.,0.16666666666666666
.lle.,.la.,0.008130081300813009
.g$,.ed$,0.0006422607578676942
.ho.,.cho.,0.01355421686746988
.ene.,.endi.,0.008695652173913044
^sunsh.,^sunsh.,1.0
^dishe.,^dish.,0.3333333333333333
^cable$,^cable$,1.0
.als.,.als.,0.5833333333333334
.omal.,.omal.,0.25
.xtr.,.xtre.,0.1724137931034483
.eter$,.iter$,0.125
.pliy$,.ply$,1.0
.end$,.nd$,0.015503875968992248
.chist.,.chist.,0.5
.fi.,.y.,0.003952569169960474
^bio.,^bio.,1.0
.urbe.,.urba.,0.4
.eals$,.eels$,0.16666666666666666
^heat.,^heal.,0.2
.onal.,.onali.,0.02857142857142857
.ovab.,.oveab.,0.3333333333333333
.ica.,.cia.,0.03825136612021858
.sine.,.zine.,0.02702702702702703
.sed.,.sin.,0.05357142857142857
.sien.,.cien.,0.5
.avour.,.avour.,0.42857142857142855
.ind$,.end$,0.03278688524590164
.nswin.,.nwin.,1.0
.ervio.,.ervo.,1.0
.asu.,.assu.,0.05555555555555555
.ofi.,.offi.,0.2857142857142857
.iron.,.iron.,0.6666666666666666
^worri.,^worry.,0.4
.stice$,.stice$,0.5
.pticl.,.ptic.,1.0
.ittee$,.ity$,0.16666666666666666
.etne.,.etene.,0.5
.wabid.,.wabid.,1.0
.mth.,.mpt.,0.125
.ubte.,.ubted.,0.16666666666666666
.lid.,.li.,0.03571428571428571
.ny.,.nig.,0.011627906976744186
.ncy$,.nty$,0.058823529411764705
.abl.,.eabl.,0.07191780821917808
.ackk.,.ack.,1.0
.rwini.,.rwin.,1.0
.ysi.,.hysi.,0.06451612903225806
,.e.,0.10503155097974096
.ir.,.is.,0.0023752969121140144
.sei.,.si.,0.6
.helor$,.hler$,0.09090909090909091
^bec.,^beca.,0.02
.njure.,.njere.,0.2
^blanq.,^blank.,1.0
.lanc.,.lan.,0.05
^outgo.,^outgo.,1.0
^scr.,^sca.,0.037037037037037035
.igar.,.igare.,0.14285714285714285
^raw$,^row$,0.3333333333333333
.xcept$,.xcept$,0.1111111111111111
^youll$,^youl$,0.4
.hbor.,.hbour.,0.3333333333333333
^setb.,^setb.,1.0
.dic.,.dis.,0.04
.ul.,.u al.,0.002173913043478261
.uir$,.uire$,1.0
^loves.,^lowes.,1.0
.sy.,.si.,0.0625
.mo.,.amo.,0.0036363636363636364
.colo.,.colo.,0.3333333333333333
^items$,^items$,0.5
.epte.,.epte.,0.9090909090909091
^hydro.,^hydro.,1.0
.eg.,.ag .,0.004032258064516129
.ski.,.ski.,0.75
.viliz.,.vilaz.,0.16666666666666666
.ppi.,.ppli.,0.0425531914893617
.on$,.down$,0.0013227513227513227
.win.,.wi.,0.02857142857142857
.anc.,.ec.,0.0047169811320754715
.rment$,.rment$,0.5
.furt.,.fert.,0.3333333333333333
.appe.,.appi.,0.014925373134328358
.ubu.,.uba.,0.16666666666666666
.eme$,.eam$,0.2222222222222222
.ghlig.,.lig.,0.5
.ibr.,.ibe.,0.1
.lize.,.lize.,0.7
.pboa.,.pboar.,0.5
.otel.,.otel .,0.3333333333333333
.rie.,.ry .,0.02100840336134454
^food$,^foods$,0.4
.sure$,.sed$,0.03225806451612903
.urksh.,.ucksh.,1.0
^autom.,^auto.,0.2
.mal$,.mally$,0.21428571428571427
.wed$,.wd$,0.041666666666666664
.dof.,.nof.,0.25
.inst$,.inst$,0.3333333333333333
.remi.,.re.,0.2857142857142857
.nec.,.nnec.,0.2222222222222222
^badma.,^badma.,1.0
.um$,.ume$,0.041666666666666664
^preac.,^preat.,0.2
^wa.,^wa.,0.6290322580645161
.outh.,.outh.,0.6875
.own$,.on$,0.014084507042253521
.ivel.,.ive.,0.05
^rong$,^wrong$,1.0
.pital.,.pital.,1.0
.tene.,.taine.,0.05263157894736842
^spec.,^expec.,0.034482758620689655
.husia.,.husia.,0.5
.gat.,.get.,0.06896551724137931
.on$,.un$,0.0026455026455026454
.kyard$,.kyard$,1.0
.arcas.,.orcas.,0.5
.rtuna.,.rtun.,0.043478260869565216
.rarch.,.rach.,0.5
.gazin.,.gazin.,0.3333333333333333
.ynt.,.ympt.,0.6
^mid.,^mi.,0.058823529411764705
^soror.,^soror.,1.0
^batte.,^bate.,0.2
.mpo.,.mpora.,0.015625
.sa.,.ce.,0.01056338028169014
.eting$,.eting$,0.25
^koke.,^cooke.,1.0
.rkc.,.rkc.,1.0
.cinit.,.cinit.,0.6666666666666666
.oug.,.rog.,0.0051813471502590676
.cla.,.cla.,0.5769230769230769
.licat.,.lacat.,0.16666666666666666
.t.,.p.,0.0003232062055591467
.ornne.,.orne.,1.0
.ow$,.au$,0.005747126436781609
.ism$,.iasm$,0.05263157894736842
.sto$,.for$,0.5
.gien.,.gein.,0.3333333333333333
.sma.,.smel.,0.03333333333333333
.sca.,.xca.,0.07692307692307693
.bvis.,.bvio.,1.0
.mmer$,.mmer$,0.5384615384615384
.lon.,.lun.,0.03225806451612903
.e.,.e a.,0.0006205719604902519
.eque.,.eque.,0.5625
.uyin$,.uying$,1.0
.de$,.ge$,0.010582010582010581
.yt.,.yt.,0.8461538461538461
.ise.,.isu.,0.007462686567164179
.once.,.onse.,0.3103448275862069
.olor.,.ole.,0.25
.ppert.,.pport.,1.0
.sise.,.ise.,0.5
.ke.,.kl.,0.006006006006006006
.n.,.na.,0.0006297229219143577
.ut$,.un$,0.013157894736842105
^drug.,^dru.,0.2
.ea.,.ac.,0.00129366106080207
^sim.,^sum.,0.023255813953488372
.eavin.,.evin.,0.3333333333333333
.ing.,.ingo.,0.0035087719298245615
^arou.,^arrou.,0.09090909090909091
.eli.,.elac.,0.005747126436781609
^thrut.,^trut.,1.0
.onad.,.anad.,0.3333333333333333
.sto.,.sto.,0.62
^lady$,^ladey$,0.3333333333333333
.osip.,.osp.,0.5
^appro.,^appro.,0.625
^farsi.,^farsi.,1.0
^ed.,^edi.,0.07692307692307693
.cho.,.choo.,0.01098901098901099
.sh$,.sh$,0.7181208053691275
.ucumb.,.ucumb.,0.5
.vel$,.vill$,0.07692307692307693
.igue.,.ige.,0.5
.ent$,.en$,0.012944983818770227
^thi.,^the.,0.3081761006289308
.ang.,.ing .,0.008130081300813009
^ge.,^gi.,0.024096385542168676
.ct.,.ch.,0.0023752969121140144
.stin.,.isten.,0.02702702702702703
.vided$,.vied$,0.14285714285714285
^sea.,^seaa.,0.019230769230769232
^sig.,^cig.,0.08823529411764706
.ying$,.yin$,0.03225806451612903
.ettoe.,.etto.,1.0
^calle.,^calle.,0.14285714285714285
.y.,.ye.,0.005409582689335394
^desag.,^disag.,1.0
.uade$,.wade$,0.25
.ostl.,.ostle.,0.3333333333333333
.fu.,.ifu.,0.0049504950495049506
.mila.,.imla.,0.1
.gli.,.gli.,0.7142857142857143
.ad$,.as$,0.09876543209876543
.ose$,.oose$,0.10344827586206896
.onair.,.oner.,0.3333333333333333
^five$,^fiv$,0.3333333333333333
^pasc.,^pat.,1.0
.lish$,.gish$,0.06666666666666667
.ermin.,.ermin.,0.7
^thes.,^ths.,0.025
.efun.,.efoun.,0.3333333333333333
.ya.,.ay.,0.04
.lys.,.yls.,0.0625
.ryo.,.ryo.,0.9666666666666667
.venl.,.ven.,1.0
^labou.,^labou.,0.125
.i.,.int.,7.446570854121677e-05
^lai.,^reig.,0.1
^inci.,^inci.,1.0
^stubb.,^stub.,0.16666666666666666
.tal.,.tail.,0.043478260869565216
.heir$,.hem 3$,0.02631578947368421
.ture$,.tures$,0.04477611940298507
.ariso.,.arios.,0.5
^antar.,^antar.,1.0
.dd.,.tt.,0.02702702702702703
.less.,.less.,0.5
^nec.,^nec.,0.4666666666666667
^char.,^char.,0.8
.redu.,.redu.,0.3333333333333333
.tens.,.tent.,0.6666666666666666
^show.,^show.,0.5428571428571428
.let.,.lit.,0.10526315789473684
.sual$,.sual$,0.4
.n.,.uldn.,0.00026988125224901044
.ate.,.auti.,0.0030581039755351682
^exc.,^exac.,0.011363636363636364
^ti.,^tir.,0.01818181818181818
^pitch$,^pich$,0.3333333333333333
.spea.,.spea.,0.5714285714285714
.tted.,.tted.,0.3333333333333333
.estur.,.istur.,1.0
.nate.,.ate.,0.029411764705882353
.ercen.,.ersen.,0.25
.press.,.press.,0.5384615384615384
.alk.,.alkin.,0.030303030303030304
.al.,.ual.,0.0011918951132300357
.of$,.ton$,0.0625
.emi.,.mmi.,0.015873015873015872
.ipti.,.ipti.,0.8461538461538461
.dingl.,.dingl.,0.6666666666666666
.ecros.,.ecros.,1.0
^have$,^har$,0.015873015873015872
.rchar.,.rche.,0.3333333333333333
.risti.,.risti.,0.5
.sis.,.ses.,0.021739130434782608
^we.,^ve.,0.014184397163120567
.upp.,.pup.,0.02
.hes$,.es$,0.023809523809523808
^voy.,^vo.,0.5
.onver.,.onver.,0.7777777777777778
.et.,.te.,0.031545741324921134
.dow$,.do$,0.125
.aly.,.ali.,0.25925925925925924
.sent.,.sen.,0.0196078431372549
.dar.,.de.,0.06666666666666667
.tiv.,.ativ.,0.03571428571428571
^unnes.,^unnec.,1.0
.up p.,.up p.,1.0
.titie.,.tie.,0.3333333333333333
^obbo.,^oppo.,1.0
.sita.,.sata.,0.1111111111111111
^two.,^towa.,0.25
.hanks$,.hanks$,0.25
.wboyh.,.wboyh.,1.0
^unabl.,^onabl.,0.3333333333333333
.and$,.and 2$,0.0273972602739726
.ctio.,.xtio.,0.01098901098901099
.ibili.,.ibili.,0.42857142857142855
.utu.,.urtu.,0.13333333333333333
.rra.,.rra.,0.4
^stuwa.,^stewa.,1.0
^maj.,^may.,0.3333333333333333
^empty.,^empti.,1.0
.errel$,.arrel$,1.0
.her$,.der$,0.005050505050505051
^toas.,^toas.,0.3333333333333333
.xciet.,.xcite.,0.5
.toril.,.torl.,0.5
.nne.,.nef.,0.011363636363636364
.obin$,.obbin$,0.5
.oma.,.ome.,0.1111111111111111
.eiz.,.eiz.,0.16666666666666666
.sic.,.sical.,0.0625
.ruly$,.ruley$,0.25
.ocl.,.ocol.,0.2857142857142857
.ilit.,.bilt.,0.03278688524590164
.tes.,.cer.,0.030303030303030304
.ch.,.tu.,0.006342494714587738
.ud.,.wed.,0.007352941176470588
.sided.,.sided.,1.0
^slide$,^slide$,0.5
^meati.,^meeti.,1.0
.ilety$,.ility$,1.0
.dding$,.dding$,0.25
.semen.,.semen.,0.4
.tentl.,.tantl.,0.5
.pena.,.pena.,1.0
^spoil$,^spoil$,0.5
.anged$,.aned$,0.058823529411764705
.ston.,.stion.,0.125
